Date,Day,CodedDay,Zone,Weather,Temperature,ActualTime
14-10-2017,Sunday,7,31,7,9,37
14-10-2017,Sunday,7,32,13,26,22
14-10-2017,Sunday,7,33,43,40,32
14-10-2017,Sunday,7,34,34,26,38
14-10-2017,Sunday,7,35,19,17,37
14-10-2017,Sunday,7,36,1,38,24
14-10-2017,Sunday,7,37,12,13,33
14-10-2017,Sunday,7,38,8,7,33
14-10-2017,Sunday,7,39,15,21,25
14-10-2017,Sunday,7,40,26,19,38
14-10-2017,Sunday,7,41,18,6,31
14-10-2017,Sunday,7,42,27,42,37
14-10-2017,Sunday,7,43,30,7,24
14-10-2017,Sunday,7,44,2,17,20
14-10-2017,Sunday,7,45,34,17,39
14-10-2017,Sunday,7,46,36,15,37
14-10-2017,Sunday,7,47,10,7,40
14-10-2017,Sunday,7,48,32,11,39
14-10-2017,Sunday,7,49,24,36,22
14-10-2017,Sunday,7,50,31,40,35
14-10-2017,Sunday,7,51,23,7,29
14-10-2017,Sunday,7,52,14,26,38
14-10-2017,Sunday,7,53,26,43,34
14-10-2017,Sunday,7,54,5,7,27
14-10-2017,Sunday,7,55,25,18,26
14-10-2017,Sunday,7,56,30,20,30
14-10-2017,Sunday,7,57,29,26,23
14-10-2017,Sunday,7,58,35,18,30
14-10-2017,Sunday,7,59,8,22,24
14-10-2017,Sunday,7,60,13,45,39
14-10-2017,Sunday,7,61,36,22,25
14-10-2017,Sunday,7,62,32,12,20
14-10-2017,Sunday,7,63,9,20,35
14-10-2017,Sunday,7,64,18,20,24
14-10-2017,Sunday,7,65,9,24,39
14-10-2017,Sunday,7,66,8,20,25
14-10-2017,Sunday,7,67,33,44,37
14-10-2017,Sunday,7,68,41,7,34
14-10-2017,Sunday,7,69,0,33,37
14-10-2017,Sunday,7,70,39,14,37
14-10-2017,Sunday,7,71,11,44,30
14-10-2017,Sunday,7,72,34,9,34
14-10-2017,Sunday,7,73,38,24,21
14-10-2017,Sunday,7,74,19,8,28
14-10-2017,Sunday,7,75,2,26,20
14-10-2017,Sunday,7,76,45,44,39
14-10-2017,Sunday,7,77,0,10,40
14-10-2017,Sunday,7,78,25,19,36
14-10-2017,Sunday,7,79,13,35,24
14-10-2017,Sunday,7,80,35,35,21
14-10-2017,Sunday,7,81,0,37,37
14-10-2017,Sunday,7,82,25,6,20
14-10-2017,Sunday,7,83,11,45,30
14-10-2017,Sunday,7,84,21,9,40
14-10-2017,Sunday,7,85,35,26,30
14-10-2017,Sunday,7,86,11,30,38
14-10-2017,Sunday,7,87,24,27,25
14-10-2017,Sunday,7,88,25,27,36
14-10-2017,Sunday,7,89,26,19,28
14-10-2017,Sunday,7,90,1,44,40
14-10-2017,Sunday,7,91,38,16,22
14-10-2017,Sunday,7,92,2,44,22
14-10-2017,Sunday,7,93,25,44,20
14-10-2017,Sunday,7,94,45,38,39
14-10-2017,Sunday,7,95,29,23,35
14-10-2017,Sunday,7,96,22,29,23
14-10-2017,Sunday,7,97,42,30,22
14-10-2017,Sunday,7,98,10,22,31
14-10-2017,Sunday,7,99,22,39,34
14-10-2017,Sunday,7,100,4,12,29
14-10-2017,Sunday,7,101,41,35,22
14-10-2017,Sunday,7,102,13,18,26
14-10-2017,Sunday,7,103,10,12,29
14-10-2017,Sunday,7,104,38,23,39
14-10-2017,Sunday,7,105,11,44,37
14-10-2017,Sunday,7,106,9,37,33
14-10-2017,Sunday,7,107,25,27,23
14-10-2017,Sunday,7,108,0,34,35
14-10-2017,Sunday,7,109,43,34,37
14-10-2017,Sunday,7,110,35,12,21
14-10-2017,Sunday,7,111,45,6,34
14-10-2017,Sunday,7,112,1,37,32
14-10-2017,Sunday,7,113,47,17,33
14-10-2017,Sunday,7,114,22,20,40
14-10-2017,Sunday,7,115,17,45,33
14-10-2017,Sunday,7,116,38,9,40
14-10-2017,Sunday,7,117,21,41,23
14-10-2017,Sunday,7,118,38,33,26
14-10-2017,Sunday,7,119,2,28,25
14-10-2017,Sunday,7,120,14,38,25
14-10-2017,Sunday,7,121,28,29,29
14-10-2017,Sunday,7,122,35,36,38
14-10-2017,Sunday,7,123,21,31,24
14-10-2017,Sunday,7,124,31,9,31
14-10-2017,Sunday,7,125,32,6,22
14-10-2017,Sunday,7,126,30,31,27
14-10-2017,Sunday,7,127,24,35,26
14-10-2017,Sunday,7,128,11,44,22
14-10-2017,Sunday,7,129,31,28,32
14-10-2017,Sunday,7,130,1,26,33
14-10-2017,Sunday,7,131,33,22,26
14-10-2017,Sunday,7,132,15,38,36
14-10-2017,Sunday,7,133,42,27,26
14-10-2017,Sunday,7,134,42,29,22
14-10-2017,Sunday,7,135,45,38,32
14-10-2017,Sunday,7,136,29,43,20
14-10-2017,Sunday,7,137,15,38,31
14-10-2017,Sunday,7,138,6,17,20
14-10-2017,Sunday,7,139,39,14,30
14-10-2017,Sunday,7,140,25,40,35
14-10-2017,Sunday,7,141,0,35,39
14-10-2017,Sunday,7,142,19,31,31
14-10-2017,Sunday,7,143,27,43,27
14-10-2017,Sunday,7,144,26,25,28
15-10-2017,Monday,1,1,41,6,38
15-10-2017,Monday,1,2,5,34,24
15-10-2017,Monday,1,3,24,33,39
15-10-2017,Monday,1,4,14,23,32
15-10-2017,Monday,1,5,4,36,26
15-10-2017,Monday,1,6,18,24,25
15-10-2017,Monday,1,7,15,27,30
15-10-2017,Monday,1,8,28,43,36
15-10-2017,Monday,1,9,1,12,38
15-10-2017,Monday,1,10,24,38,20
15-10-2017,Monday,1,11,41,32,36
15-10-2017,Monday,1,12,8,25,25
15-10-2017,Monday,1,13,5,41,33
15-10-2017,Monday,1,14,25,22,20
15-10-2017,Monday,1,15,46,19,32
15-10-2017,Monday,1,16,17,34,27
15-10-2017,Monday,1,17,35,32,21
15-10-2017,Monday,1,18,47,18,34
15-10-2017,Monday,1,19,16,13,21
15-10-2017,Monday,1,20,33,27,31
15-10-2017,Monday,1,21,41,13,40
15-10-2017,Monday,1,22,6,19,27
15-10-2017,Monday,1,23,39,27,26
15-10-2017,Monday,1,24,41,19,30
15-10-2017,Monday,1,25,18,38,27
15-10-2017,Monday,1,26,30,30,32
15-10-2017,Monday,1,27,37,7,22
15-10-2017,Monday,1,28,16,9,23
15-10-2017,Monday,1,29,30,37,32
15-10-2017,Monday,1,30,5,24,39
15-10-2017,Monday,1,31,1,33,21
15-10-2017,Monday,1,32,46,42,28
15-10-2017,Monday,1,33,20,27,40
15-10-2017,Monday,1,34,15,9,23
15-10-2017,Monday,1,35,45,23,29
15-10-2017,Monday,1,36,25,35,37
15-10-2017,Monday,1,37,20,11,27
15-10-2017,Monday,1,38,32,32,29
15-10-2017,Monday,1,39,32,38,40
15-10-2017,Monday,1,40,5,20,31
15-10-2017,Monday,1,41,4,41,39
15-10-2017,Monday,1,42,34,15,30
15-10-2017,Monday,1,43,5,36,22
15-10-2017,Monday,1,44,20,26,33
15-10-2017,Monday,1,45,12,35,23
15-10-2017,Monday,1,46,16,31,40
15-10-2017,Monday,1,47,23,38,35
15-10-2017,Monday,1,48,31,16,35
15-10-2017,Monday,1,49,1,15,40
15-10-2017,Monday,1,50,47,8,40
15-10-2017,Monday,1,51,3,14,26
15-10-2017,Monday,1,52,9,15,32
15-10-2017,Monday,1,53,1,18,23
15-10-2017,Monday,1,54,17,12,23
15-10-2017,Monday,1,55,31,8,31
15-10-2017,Monday,1,56,21,39,34
15-10-2017,Monday,1,57,25,10,40
15-10-2017,Monday,1,58,16,18,28
15-10-2017,Monday,1,59,10,6,40
15-10-2017,Monday,1,60,41,15,38
15-10-2017,Monday,1,61,12,27,21
15-10-2017,Monday,1,62,43,26,26
15-10-2017,Monday,1,63,9,23,22
15-10-2017,Monday,1,64,35,16,28
15-10-2017,Monday,1,65,23,23,40
15-10-2017,Monday,1,66,34,22,28
15-10-2017,Monday,1,67,36,42,31
15-10-2017,Monday,1,68,29,8,26
15-10-2017,Monday,1,69,30,41,37
15-10-2017,Monday,1,70,33,26,28
15-10-2017,Monday,1,71,28,42,38
15-10-2017,Monday,1,72,19,26,20
15-10-2017,Monday,1,73,2,22,32
15-10-2017,Monday,1,74,21,45,29
15-10-2017,Monday,1,75,25,42,26
15-10-2017,Monday,1,76,21,17,29
15-10-2017,Monday,1,77,36,18,33
15-10-2017,Monday,1,78,28,27,34
15-10-2017,Monday,1,79,37,23,40
15-10-2017,Monday,1,80,9,14,21
15-10-2017,Monday,1,81,36,44,40
15-10-2017,Monday,1,82,10,33,24
15-10-2017,Monday,1,83,12,11,23
15-10-2017,Monday,1,84,0,28,27
15-10-2017,Monday,1,85,8,20,38
15-10-2017,Monday,1,86,19,19,32
15-10-2017,Monday,1,87,17,19,26
15-10-2017,Monday,1,88,37,23,20
15-10-2017,Monday,1,89,7,10,38
15-10-2017,Monday,1,90,11,23,23
15-10-2017,Monday,1,91,19,37,36
15-10-2017,Monday,1,92,41,19,32
15-10-2017,Monday,1,93,39,21,22
15-10-2017,Monday,1,94,44,9,27
15-10-2017,Monday,1,95,35,33,35
15-10-2017,Monday,1,96,37,17,36
15-10-2017,Monday,1,97,4,38,32
15-10-2017,Monday,1,98,10,37,25
15-10-2017,Monday,1,99,2,39,35
15-10-2017,Monday,1,100,40,30,35
15-10-2017,Monday,1,101,33,40,21
15-10-2017,Monday,1,102,38,40,23
15-10-2017,Monday,1,103,37,30,27
15-10-2017,Monday,1,104,11,25,30
15-10-2017,Monday,1,105,25,21,27
15-10-2017,Monday,1,106,39,18,38
15-10-2017,Monday,1,107,20,6,25
15-10-2017,Monday,1,108,7,44,33
15-10-2017,Monday,1,109,46,26,25
15-10-2017,Monday,1,110,14,8,26
15-10-2017,Monday,1,111,26,22,35
15-10-2017,Monday,1,112,4,8,23
15-10-2017,Monday,1,113,9,27,29
15-10-2017,Monday,1,114,35,21,35
15-10-2017,Monday,1,115,9,24,40
15-10-2017,Monday,1,116,43,44,36
15-10-2017,Monday,1,117,31,30,39
15-10-2017,Monday,1,118,38,26,37
15-10-2017,Monday,1,119,21,44,35
15-10-2017,Monday,1,120,13,7,23
15-10-2017,Monday,1,121,30,11,36
15-10-2017,Monday,1,122,44,15,34
15-10-2017,Monday,1,123,16,37,22
15-10-2017,Monday,1,124,9,8,20
15-10-2017,Monday,1,125,35,40,29
15-10-2017,Monday,1,126,3,17,35
15-10-2017,Monday,1,127,47,27,34
15-10-2017,Monday,1,128,12,7,27
15-10-2017,Monday,1,129,24,21,38
15-10-2017,Monday,1,130,23,18,37
15-10-2017,Monday,1,131,3,31,21
15-10-2017,Monday,1,132,39,23,21
15-10-2017,Monday,1,133,26,8,23
15-10-2017,Monday,1,134,25,15,21
15-10-2017,Monday,1,135,9,27,40
15-10-2017,Monday,1,136,43,24,33
15-10-2017,Monday,1,137,28,15,36
15-10-2017,Monday,1,138,39,34,36
15-10-2017,Monday,1,139,32,18,22
15-10-2017,Monday,1,140,19,19,20
15-10-2017,Monday,1,141,31,18,26
15-10-2017,Monday,1,142,35,7,36
15-10-2017,Monday,1,143,5,14,28
15-10-2017,Monday,1,144,14,15,20
16-10-2017,Tuesday,2,1,25,11,32
16-10-2017,Tuesday,2,2,44,38,33
16-10-2017,Tuesday,2,3,38,16,30
16-10-2017,Tuesday,2,4,41,11,25
16-10-2017,Tuesday,2,5,32,37,38
16-10-2017,Tuesday,2,6,19,44,25
16-10-2017,Tuesday,2,7,33,33,31
16-10-2017,Tuesday,2,8,41,32,40
16-10-2017,Tuesday,2,9,30,43,20
16-10-2017,Tuesday,2,10,33,37,20
16-10-2017,Tuesday,2,11,12,12,21
16-10-2017,Tuesday,2,12,14,17,33
16-10-2017,Tuesday,2,13,42,9,35
16-10-2017,Tuesday,2,14,5,40,30
16-10-2017,Tuesday,2,15,17,23,27
16-10-2017,Tuesday,2,16,37,27,36
16-10-2017,Tuesday,2,17,19,36,35
16-10-2017,Tuesday,2,18,30,31,34
16-10-2017,Tuesday,2,19,25,18,21
16-10-2017,Tuesday,2,20,45,7,23
16-10-2017,Tuesday,2,21,15,18,27
16-10-2017,Tuesday,2,22,3,39,23
16-10-2017,Tuesday,2,23,28,22,31
16-10-2017,Tuesday,2,24,44,37,22
16-10-2017,Tuesday,2,25,4,20,33
16-10-2017,Tuesday,2,26,14,21,33
16-10-2017,Tuesday,2,27,2,22,24
16-10-2017,Tuesday,2,28,2,35,32
16-10-2017,Tuesday,2,29,27,6,30
16-10-2017,Tuesday,2,30,41,44,37
16-10-2017,Tuesday,2,31,8,22,38
16-10-2017,Tuesday,2,32,11,37,34
16-10-2017,Tuesday,2,33,27,39,20
16-10-2017,Tuesday,2,34,34,32,23
16-10-2017,Tuesday,2,35,11,38,29
16-10-2017,Tuesday,2,36,7,43,35
16-10-2017,Tuesday,2,37,29,7,34
16-10-2017,Tuesday,2,38,37,24,28
16-10-2017,Tuesday,2,39,0,26,37
16-10-2017,Tuesday,2,40,41,7,27
16-10-2017,Tuesday,2,41,17,13,23
16-10-2017,Tuesday,2,42,43,20,20
16-10-2017,Tuesday,2,43,22,8,37
16-10-2017,Tuesday,2,44,20,18,26
16-10-2017,Tuesday,2,45,44,32,32
16-10-2017,Tuesday,2,46,25,8,40
16-10-2017,Tuesday,2,47,5,16,20
16-10-2017,Tuesday,2,48,42,34,33
16-10-2017,Tuesday,2,49,31,22,25
16-10-2017,Tuesday,2,50,33,18,23
16-10-2017,Tuesday,2,51,12,6,27
16-10-2017,Tuesday,2,52,6,11,29
16-10-2017,Tuesday,2,53,40,41,25
16-10-2017,Tuesday,2,54,22,22,35
16-10-2017,Tuesday,2,55,8,17,22
16-10-2017,Tuesday,2,56,8,34,25
16-10-2017,Tuesday,2,57,38,30,38
16-10-2017,Tuesday,2,58,4,24,21
16-10-2017,Tuesday,2,59,15,36,27
16-10-2017,Tuesday,2,60,40,12,32
16-10-2017,Tuesday,2,61,31,27,22
16-10-2017,Tuesday,2,62,34,9,28
16-10-2017,Tuesday,2,63,23,24,37
16-10-2017,Tuesday,2,64,37,18,22
16-10-2017,Tuesday,2,65,25,36,22
16-10-2017,Tuesday,2,66,45,7,26
16-10-2017,Tuesday,2,67,5,41,20
16-10-2017,Tuesday,2,68,23,36,35
16-10-2017,Tuesday,2,69,9,21,26
16-10-2017,Tuesday,2,70,22,35,23
16-10-2017,Tuesday,2,71,24,36,26
16-10-2017,Tuesday,2,72,31,27,27
16-10-2017,Tuesday,2,73,5,43,35
16-10-2017,Tuesday,2,74,13,33,23
16-10-2017,Tuesday,2,75,23,35,31
16-10-2017,Tuesday,2,76,4,27,32
16-10-2017,Tuesday,2,77,40,14,36
16-10-2017,Tuesday,2,78,33,41,20
16-10-2017,Tuesday,2,79,6,19,38
16-10-2017,Tuesday,2,80,1,40,39
16-10-2017,Tuesday,2,81,18,9,30
16-10-2017,Tuesday,2,82,45,9,27
16-10-2017,Tuesday,2,83,24,19,31
16-10-2017,Tuesday,2,84,20,7,29
16-10-2017,Tuesday,2,85,24,25,34
16-10-2017,Tuesday,2,86,14,18,25
16-10-2017,Tuesday,2,87,13,24,34
16-10-2017,Tuesday,2,88,9,34,22
16-10-2017,Tuesday,2,89,5,42,37
16-10-2017,Tuesday,2,90,30,31,23
16-10-2017,Tuesday,2,91,3,13,21
16-10-2017,Tuesday,2,92,47,41,33
16-10-2017,Tuesday,2,93,43,20,38
16-10-2017,Tuesday,2,94,45,42,26
16-10-2017,Tuesday,2,95,30,16,29
16-10-2017,Tuesday,2,96,43,41,28
16-10-2017,Tuesday,2,97,8,31,20
16-10-2017,Tuesday,2,98,8,7,23
16-10-2017,Tuesday,2,99,45,33,25
16-10-2017,Tuesday,2,100,46,14,20
16-10-2017,Tuesday,2,101,33,32,28
16-10-2017,Tuesday,2,102,34,36,37
16-10-2017,Tuesday,2,103,26,34,20
16-10-2017,Tuesday,2,104,46,25,31
16-10-2017,Tuesday,2,105,21,31,32
16-10-2017,Tuesday,2,106,24,35,26
16-10-2017,Tuesday,2,107,8,33,22
16-10-2017,Tuesday,2,108,6,15,30
16-10-2017,Tuesday,2,109,0,12,38
16-10-2017,Tuesday,2,110,0,15,25
16-10-2017,Tuesday,2,111,9,26,38
16-10-2017,Tuesday,2,112,18,29,22
16-10-2017,Tuesday,2,113,15,32,38
16-10-2017,Tuesday,2,114,23,33,40
16-10-2017,Tuesday,2,115,39,10,39
16-10-2017,Tuesday,2,116,29,14,37
16-10-2017,Tuesday,2,117,23,41,24
16-10-2017,Tuesday,2,118,25,44,20
16-10-2017,Tuesday,2,119,27,11,23
16-10-2017,Tuesday,2,120,12,8,27
16-10-2017,Tuesday,2,121,45,19,36
16-10-2017,Tuesday,2,122,4,15,35
16-10-2017,Tuesday,2,123,29,28,36
16-10-2017,Tuesday,2,124,27,34,33
16-10-2017,Tuesday,2,125,24,9,22
16-10-2017,Tuesday,2,126,43,44,32
16-10-2017,Tuesday,2,127,14,26,36
16-10-2017,Tuesday,2,128,8,23,24
16-10-2017,Tuesday,2,129,45,16,21
16-10-2017,Tuesday,2,130,23,26,29
16-10-2017,Tuesday,2,131,33,16,26
16-10-2017,Tuesday,2,132,46,30,32
16-10-2017,Tuesday,2,133,0,40,34
16-10-2017,Tuesday,2,134,16,8,27
16-10-2017,Tuesday,2,135,42,34,36
16-10-2017,Tuesday,2,136,30,36,27
16-10-2017,Tuesday,2,137,10,27,29
16-10-2017,Tuesday,2,138,38,26,37
16-10-2017,Tuesday,2,139,45,20,35
16-10-2017,Tuesday,2,140,3,18,32
16-10-2017,Tuesday,2,141,38,32,34
16-10-2017,Tuesday,2,142,34,29,23
16-10-2017,Tuesday,2,143,23,21,31
16-10-2017,Tuesday,2,144,32,45,26
17-10-2017,Wednesday,3,1,17,12,32
17-10-2017,Wednesday,3,2,4,28,29
17-10-2017,Wednesday,3,3,45,45,33
17-10-2017,Wednesday,3,4,19,39,35
17-10-2017,Wednesday,3,5,13,21,36
17-10-2017,Wednesday,3,6,34,43,37
17-10-2017,Wednesday,3,7,23,25,34
17-10-2017,Wednesday,3,8,0,12,30
17-10-2017,Wednesday,3,9,24,16,35
17-10-2017,Wednesday,3,10,21,25,23
17-10-2017,Wednesday,3,11,38,19,28
17-10-2017,Wednesday,3,12,24,44,22
17-10-2017,Wednesday,3,13,41,22,35
17-10-2017,Wednesday,3,14,30,44,30
17-10-2017,Wednesday,3,15,45,37,20
17-10-2017,Wednesday,3,16,23,24,22
17-10-2017,Wednesday,3,17,15,27,38
17-10-2017,Wednesday,3,18,25,10,27
17-10-2017,Wednesday,3,19,13,15,36
17-10-2017,Wednesday,3,20,4,10,26
17-10-2017,Wednesday,3,21,41,12,35
17-10-2017,Wednesday,3,22,41,29,35
17-10-2017,Wednesday,3,23,23,35,27
17-10-2017,Wednesday,3,24,41,34,23
17-10-2017,Wednesday,3,25,4,31,28
17-10-2017,Wednesday,3,26,15,44,31
17-10-2017,Wednesday,3,27,27,41,30
17-10-2017,Wednesday,3,28,20,18,22
17-10-2017,Wednesday,3,29,14,8,40
17-10-2017,Wednesday,3,30,17,43,29
17-10-2017,Wednesday,3,31,34,15,22
17-10-2017,Wednesday,3,32,13,24,25
17-10-2017,Wednesday,3,33,14,22,21
17-10-2017,Wednesday,3,34,10,19,38
17-10-2017,Wednesday,3,35,21,14,23
17-10-2017,Wednesday,3,36,22,6,33
17-10-2017,Wednesday,3,37,12,29,20
17-10-2017,Wednesday,3,38,18,36,40
17-10-2017,Wednesday,3,39,38,29,20
17-10-2017,Wednesday,3,40,3,10,29
17-10-2017,Wednesday,3,41,26,19,21
17-10-2017,Wednesday,3,42,40,37,34
17-10-2017,Wednesday,3,43,36,32,22
17-10-2017,Wednesday,3,44,0,14,21
17-10-2017,Wednesday,3,45,42,28,40
17-10-2017,Wednesday,3,46,42,12,23
17-10-2017,Wednesday,3,47,13,23,36
17-10-2017,Wednesday,3,48,10,31,34
17-10-2017,Wednesday,3,49,4,13,20
17-10-2017,Wednesday,3,50,6,30,26
17-10-2017,Wednesday,3,51,46,45,26
17-10-2017,Wednesday,3,52,41,14,35
17-10-2017,Wednesday,3,53,2,6,34
17-10-2017,Wednesday,3,54,3,14,37
17-10-2017,Wednesday,3,55,41,40,26
17-10-2017,Wednesday,3,56,36,35,26
17-10-2017,Wednesday,3,57,45,20,39
17-10-2017,Wednesday,3,58,38,44,31
17-10-2017,Wednesday,3,59,12,35,39
17-10-2017,Wednesday,3,60,36,7,39
17-10-2017,Wednesday,3,61,1,25,31
17-10-2017,Wednesday,3,62,0,28,30
17-10-2017,Wednesday,3,63,34,41,28
17-10-2017,Wednesday,3,64,43,8,35
17-10-2017,Wednesday,3,65,22,14,35
17-10-2017,Wednesday,3,66,38,16,30
17-10-2017,Wednesday,3,67,36,34,25
17-10-2017,Wednesday,3,68,22,22,25
17-10-2017,Wednesday,3,69,6,24,40
17-10-2017,Wednesday,3,70,29,11,25
17-10-2017,Wednesday,3,71,24,39,20
17-10-2017,Wednesday,3,72,4,30,25
17-10-2017,Wednesday,3,73,9,9,31
17-10-2017,Wednesday,3,74,0,34,20
17-10-2017,Wednesday,3,75,25,11,35
17-10-2017,Wednesday,3,76,37,43,27
17-10-2017,Wednesday,3,77,37,45,38
17-10-2017,Wednesday,3,78,35,16,35
17-10-2017,Wednesday,3,79,36,33,28
17-10-2017,Wednesday,3,80,25,15,27
17-10-2017,Wednesday,3,81,19,29,38
17-10-2017,Wednesday,3,82,16,28,38
17-10-2017,Wednesday,3,83,42,17,21
17-10-2017,Wednesday,3,84,15,12,34
17-10-2017,Wednesday,3,85,43,39,26
17-10-2017,Wednesday,3,86,7,32,20
17-10-2017,Wednesday,3,87,21,26,21
17-10-2017,Wednesday,3,88,45,10,20
17-10-2017,Wednesday,3,89,42,17,22
17-10-2017,Wednesday,3,90,39,27,31
17-10-2017,Wednesday,3,91,21,26,22
17-10-2017,Wednesday,3,92,33,42,35
17-10-2017,Wednesday,3,93,4,15,23
17-10-2017,Wednesday,3,94,6,41,23
17-10-2017,Wednesday,3,95,38,7,28
17-10-2017,Wednesday,3,96,7,9,27
17-10-2017,Wednesday,3,97,32,39,28
17-10-2017,Wednesday,3,98,40,43,36
17-10-2017,Wednesday,3,99,35,16,37
17-10-2017,Wednesday,3,100,34,29,37
17-10-2017,Wednesday,3,101,28,41,24
17-10-2017,Wednesday,3,102,31,8,32
17-10-2017,Wednesday,3,103,5,10,23
17-10-2017,Wednesday,3,104,13,14,27
17-10-2017,Wednesday,3,105,2,7,40
17-10-2017,Wednesday,3,106,27,26,27
17-10-2017,Wednesday,3,107,2,6,36
17-10-2017,Wednesday,3,108,47,20,28
17-10-2017,Wednesday,3,109,20,22,38
17-10-2017,Wednesday,3,110,2,17,23
17-10-2017,Wednesday,3,111,27,28,29
17-10-2017,Wednesday,3,112,36,29,37
17-10-2017,Wednesday,3,113,20,45,32
17-10-2017,Wednesday,3,114,9,19,28
17-10-2017,Wednesday,3,115,19,18,35
17-10-2017,Wednesday,3,116,24,16,27
17-10-2017,Wednesday,3,117,24,41,29
17-10-2017,Wednesday,3,118,27,15,38
17-10-2017,Wednesday,3,119,30,14,33
17-10-2017,Wednesday,3,120,46,31,31
17-10-2017,Wednesday,3,121,37,35,23
17-10-2017,Wednesday,3,122,45,23,38
17-10-2017,Wednesday,3,123,20,19,39
17-10-2017,Wednesday,3,124,2,45,22
17-10-2017,Wednesday,3,125,30,38,23
17-10-2017,Wednesday,3,126,13,37,23
17-10-2017,Wednesday,3,127,9,35,28
17-10-2017,Wednesday,3,128,22,36,35
17-10-2017,Wednesday,3,129,36,24,30
17-10-2017,Wednesday,3,130,34,43,21
17-10-2017,Wednesday,3,131,33,24,27
17-10-2017,Wednesday,3,132,36,39,28
17-10-2017,Wednesday,3,133,8,11,32
17-10-2017,Wednesday,3,134,42,31,24
17-10-2017,Wednesday,3,135,46,27,33
17-10-2017,Wednesday,3,136,33,13,30
17-10-2017,Wednesday,3,137,4,22,22
17-10-2017,Wednesday,3,138,16,43,31
17-10-2017,Wednesday,3,139,33,15,20
17-10-2017,Wednesday,3,140,16,12,28
17-10-2017,Wednesday,3,141,31,27,29
17-10-2017,Wednesday,3,142,18,7,38
17-10-2017,Wednesday,3,143,7,32,27
17-10-2017,Wednesday,3,144,15,25,31
18-10-2017,Thursday,4,1,25,29,20
18-10-2017,Thursday,4,2,11,10,28
18-10-2017,Thursday,4,3,46,37,29
18-10-2017,Thursday,4,4,8,6,33
18-10-2017,Thursday,4,5,45,34,26
18-10-2017,Thursday,4,6,42,15,21
18-10-2017,Thursday,4,7,37,29,29
18-10-2017,Thursday,4,8,15,26,27
18-10-2017,Thursday,4,9,15,8,26
18-10-2017,Thursday,4,10,39,24,20
18-10-2017,Thursday,4,11,25,34,32
18-10-2017,Thursday,4,12,38,27,24
18-10-2017,Thursday,4,13,14,9,35
18-10-2017,Thursday,4,14,35,24,25
18-10-2017,Thursday,4,15,18,43,35
18-10-2017,Thursday,4,16,19,43,34
18-10-2017,Thursday,4,17,20,10,35
18-10-2017,Thursday,4,18,0,41,37
18-10-2017,Thursday,4,19,24,32,22
18-10-2017,Thursday,4,20,14,18,27
18-10-2017,Thursday,4,21,24,38,29
18-10-2017,Thursday,4,22,23,24,27
18-10-2017,Thursday,4,23,4,40,33
18-10-2017,Thursday,4,24,14,23,21
18-10-2017,Thursday,4,25,47,34,31
18-10-2017,Thursday,4,26,25,16,27
18-10-2017,Thursday,4,27,43,27,27
18-10-2017,Thursday,4,28,7,19,36
18-10-2017,Thursday,4,29,46,36,32
18-10-2017,Thursday,4,30,22,10,35
18-10-2017,Thursday,4,31,16,26,35
18-10-2017,Thursday,4,32,9,13,35
18-10-2017,Thursday,4,33,41,19,28
18-10-2017,Thursday,4,34,47,41,33
18-10-2017,Thursday,4,35,1,22,31
18-10-2017,Thursday,4,36,47,18,33
18-10-2017,Thursday,4,37,39,10,31
18-10-2017,Thursday,4,38,23,7,20
18-10-2017,Thursday,4,39,8,37,25
18-10-2017,Thursday,4,40,45,21,36
18-10-2017,Thursday,4,41,37,7,39
18-10-2017,Thursday,4,42,33,11,40
18-10-2017,Thursday,4,43,32,30,29
18-10-2017,Thursday,4,44,11,9,40
18-10-2017,Thursday,4,45,7,25,25
18-10-2017,Thursday,4,46,13,37,21
18-10-2017,Thursday,4,47,9,29,28
18-10-2017,Thursday,4,48,32,8,40
18-10-2017,Thursday,4,49,38,16,35
18-10-2017,Thursday,4,50,21,28,21
18-10-2017,Thursday,4,51,19,37,25
18-10-2017,Thursday,4,52,11,12,23
18-10-2017,Thursday,4,53,28,20,27
18-10-2017,Thursday,4,54,30,38,28
18-10-2017,Thursday,4,55,28,12,36
18-10-2017,Thursday,4,56,0,29,22
18-10-2017,Thursday,4,57,23,18,39
18-10-2017,Thursday,4,58,2,23,37
18-10-2017,Thursday,4,59,11,15,37
18-10-2017,Thursday,4,60,11,14,24
18-10-2017,Thursday,4,61,24,44,20
18-10-2017,Thursday,4,62,15,41,40
18-10-2017,Thursday,4,63,44,21,25
18-10-2017,Thursday,4,64,18,37,22
18-10-2017,Thursday,4,65,45,38,20
18-10-2017,Thursday,4,66,8,32,28
18-10-2017,Thursday,4,67,23,29,35
18-10-2017,Thursday,4,68,36,37,22
18-10-2017,Thursday,4,69,37,40,32
18-10-2017,Thursday,4,70,1,44,38
18-10-2017,Thursday,4,71,3,33,27
18-10-2017,Thursday,4,72,34,39,25
18-10-2017,Thursday,4,73,28,42,35
18-10-2017,Thursday,4,74,10,15,36
18-10-2017,Thursday,4,75,38,15,24
18-10-2017,Thursday,4,76,24,18,36
18-10-2017,Thursday,4,77,26,28,24
18-10-2017,Thursday,4,78,25,11,24
18-10-2017,Thursday,4,79,38,18,20
18-10-2017,Thursday,4,80,45,9,27
18-10-2017,Thursday,4,81,23,37,28
18-10-2017,Thursday,4,82,39,31,20
